Date,Open,High,Low,Close
2017-06-14,8604.34,8625.09,8596.46,8613.02
2017-06-15,8576.51,8593.53,8550.16,8561.71
2017-06-16,8531.41,8567.57,8525.46,8566.85
2017-06-19,8548.19,8551.47,8520.56,8535.87
2017-06-20,8493.79,8530.06,8488.37,8512.21
2017-06-21,8490.82,8523.3,8488.87,8523.3
2017-06-22,8534.73,8570.84,8533.14,8554.64
2017-06-23,8557.67,8603.03,8545.15,8591.92
2017-06-26,8596.69,8599.3,8469.52,8508.38
2017-06-27,8522.61,8568.63,8510.14,8526.44
2017-06-28,8512.93,8536.58,8497.31,8518.29
2017-06-29,8492.11,8508.78,8439.66,8470.11
2017-06-30,8465.22,8465.22,8413.75,8435.44
2017-07-03,8413.91,8416.53,8375.22,8390.08
2017-07-04,8315.37,8338.77,8302.14,8332.98
2017-07-05,8349.23,8358.22,8297.66,8297.72
2017-07-06,8336.62,8348.47,8320.65,8329.83
2017-07-07,8315.54,8321.1,8290.33,8310.23
2017-07-10,8254.42,8255.23,8196.74,8219.43
2017-07-11,8261.02,8271.25,8233.89,8238.71
2017-07-12,8278.57,8289.36,8267.93,8280.21
2017-07-13,8272.57,8298.39,8265.2,8290.54
2017-07-14,8263.98,8274.46,8239.55,8272.35
2017-07-17,8327.73,8336.08,8321.85,8324.49
2017-07-18,8343.37,8374.81,8340.87,8347.16
2017-07-19,8385.77,8389.66,8352.02,8375.73
2017-07-20,8396.98,8400.16,8366.66,8382.19
2017-07-21,8407.11,8442.21,8401.62,8439.5
2017-07-24,8490.18,8493.25,8457.69,8476.94
2017-07-25,8462.64,8486.02,8441.33,8441.33
2017-07-26,8428.73,8441.37,8403.05,8418.05
2017-07-27,8500.01,8516.57,8489.58,8497.16
2017-07-28,8496.79,8502.49,8480.99,8489.66
2017-07-31,8555.45,8559.87,8516.03,8530.89
2017-08-01,8527.54,8543.46,8520.28,8523.98
2017-08-02,8530.78,8536.95,8511.81,8518.46
2017-08-03,8498.39,8514.67,8478.01,8499.61
2017-08-04,8535.75,8541.57,8520.95,8538.05
2017-08-07,8470.7,8478.53,8455.92,8462.25
2017-08-08,8465.29,8481.51,8444.96,8459.33
2017-08-09,8469.07,8510.51,8467.68,8486.94
2017-08-10,8533.55,8550.98,8513.18,8540.78
2017-08-11,8576.34,8612.43,8564.08,8604.24
2017-08-14,8600.14,8610.34,8561.56,8566.29
2017-08-15,8559.18,8563.13,8514.45,8525.22
2017-08-16,8520.4,8535.51,8509.88,8512.09
2017-08-17,8578.27,8615.84,8573.81,8592.84
2017-08-18,8617.7,8677.62,8596.73,8654.32
2017-08-21,8577.78,8613.48,8564.22,8606.44
2017-08-22,8612.83,8614.52,8547.81,8565.82
2017-08-23,8560.11,8584.85,8551.65,8581.35
2017-08-24,8592.14,8596.44,8555.49,8567.62
2017-08-25,8574.75,8581.94,8558.31,8574.46
2017-08-28,8580.81,8614.41,8579.39,8593.47
2017-08-29,8734.81,8751.48,8697.29,8712.9
2017-08-30,8656.39,8670.71,8611.37,8640.45
2017-08-31,8621.57,8637.24,8586.08,8621.93
2017-09-01,8714.11,8715.56,8664.47,8674.72
2017-09-04,8767.11,8770.84,8707.62,8722.58
2017-09-05,8706.47,8760.35,8702.58,8734.36
2017-09-06,8777.82,8782.25,8741.99,8760.86
2017-09-07,8722.03,8740.86,8698.36,8710.67
2017-09-08,8748.52,8770.31,8722.78,8755.95
2017-09-11,8709.43,8743.13,8700.92,8740.29
2017-09-12,8682.05,8687.37,8661,8679.91
2017-09-13,8699.99,8710.63,8679.1,8709.36
2017-09-14,8659.73,8685.6,8638.62,8677.34
2017-09-15,8731.1,8731.1,8656.9,8670.02
2017-09-18,8623.88,8645.1,8609.88,8639.73
2017-09-19,8604.88,8631.35,8593.92,8616.15
2017-09-20,8631.86,8648.5,8616.22,8640.4
2017-09-21,8556.56,8585.51,8524.42,8543.55
2017-09-22,8492.77,8547.76,8488.31,8531.77
2017-09-25,8505.9,8574.48,8503.18,8566.67
2017-09-26,8649.05,8683.87,8640.1,8647.93
2017-09-27,8575.27,8595.84,8549.26,8564.8
2017-09-28,8522.18,8570.45,8515.9,8561.37
2017-09-29,8568.51,8589.41,8551.59,8563.56
2017-10-09,8488.54,8530.27,8477.05,8491.43
2017-10-10,8483.1,8502.16,8458.51,8483.7
2017-10-11,8464.43,8502.56,8459.57,8499.27
2017-10-12,8499.71,8541.81,8497.66,8518.69
2017-10-13,8510.03,8536.15,8497.24,8516.47
2017-10-16,8564.49,8592.5,8547.08,8587.11
2017-10-17,8526.85,8541.76,8511.61,8518.73
2017-10-18,8500.61,8516.17,8473.09,8484.36
2017-10-19,8475.12,8519,8466.33,8513.97
2017-10-20,8527.05,8527.19,8468.92,8476.44
2017-10-23,8461.84,8480.24,8456.63,8470.75
2017-10-24,8508.6,8517.2,8474.33,8486.61
2017-10-25,8475.08,8479.74,8443.74,8462.95
2017-10-26,8492.08,8506.52,8470.58,8481.17
2017-10-27,8431.43,8448.06,8417.88,8432.11
2017-10-30,8460.95,8462.39,8435.1,8448.66
2017-10-31,8472.46,8477.2,8452.21,8457.92
2017-11-01,8424.36,8468.23,8411.43,8466.94
2017-11-02,8426.53,8452.62,8423.53,8433.7
2017-11-03,8443.66,8457.8,8439.22,8452.99
2017-11-06,8431.61,8436.52,8408.56,8432.15
2017-11-07,8477.29,8484.5,8461.94,8468.48
2017-11-08,8480.29,8495.65,8471.52,8491.88
2017-11-09,8502.97,8555.47,8490.66,8549.76
2017-11-10,8546.19,8556.43,8527.35,8540.37
2017-11-13,8496.37,8502.32,8488.94,8496.16
2017-11-14,8503.6,8504.29,8444.54,8464.05
2017-11-15,8496.55,8525.29,8493.35,8517.02
2017-11-16,8488.44,8490.92,8462.89,8476.93
2017-11-17,8488.34,8526.78,8483.64,8524.76
2017-11-20,8591.83,8600.85,8567.19,8577.63
2017-11-21,8503.37,8516,8495.59,8500.78
2017-11-22,8498.64,8505.07,8469.65,8484.94
2017-11-23,8517.53,8523.35,8476.84,8482.8
2017-11-24,8492.74,8529.92,8488.07,8512.34
2017-11-27,8486.79,8530.54,8485.85,8527.05
2017-11-28,8547.97,8562.49,8526.37,8535.27
2017-11-29,8550.71,8561.66,8541.45,8544.56
2017-11-30,8492.12,8503.29,8467.78,8492.37
2017-12-01,8436.13,8449.36,8426.35,8439.83
2017-12-04,8422.44,8443.24,8415.31,8435.63
2017-12-05,8447.27,8449.56,8427.17,8442.71
2017-12-06,8382.05,8399.49,8372.99,8394.8
2017-12-07,8365.53,8370.84,8313.82,8320.01
2017-12-08,8264.27,8278.19,8250.97,8259.06
2017-12-11,8271.72,8286.55,8259.89,8281.5
2017-12-12,8229.63,8254.27,8227.09,8242.68
2017-12-13,8240.67,8247.49,8217.04,8221.11
2017-12-14,8285.17,8319.7,8284.22,8302.14
2017-12-15,8286.44,8311.94,8283.68,8308
2017-12-18,8284.64,8321.23,8284.05,8317.1
2017-12-19,8338.63,8362.49,8333.91,8344.99
2017-12-20,8335.39,8350.05,8312.51,8317.7
2017-12-21,8313.43,8328,8303,8318.4
2017-12-22,8321.45,8338.29,8309.88,8330.94
2017-12-26,8340.96,8380.84,8339.27,8367.6
2017-12-27,8392,8433.09,8387.02,8431.86
2017-12-28,8441.35,8454.55,8436.15,8446.29
2017-12-29,8454.22,8463.12,8434.09,8446.88
2018-01-02,8512.36,8516.64,8486.98,8515.86
2018-01-03,8581.37,8588.81,8536.27,8542.2
2018-01-04,8521.81,8542.5,8496.65,8537.23
2018-01-05,8573.17,8585.95,8534.44,8536.39
2018-01-08,8545.74,8571.39,8540.55,8562.29
2018-01-09,8563.96,8596.08,8562.57,8589.46
2018-01-10,8565.1,8582.16,8546.8,8575.06
2018-01-11,8595.54,8610.89,8574.7,8590.03
2018-01-12,8588.82,8627.73,8587.64,8607.32
2018-01-15,8635.89,8659.81,8618.45,8640.35
2018-01-16,8631.7,8638.86,8582.88,8591.1
2018-01-17,8628,8634.1,8584.03,8599.53
2018-01-18,8557,8561.14,8525.53,8540.31
2018-01-19,8522.51,8565.31,8497.86,8547.46
2018-01-22,8540.99,8545.29,8518.85,8532.45
2018-01-23,8543.11,8570.5,8534.85,8564.77
2018-01-24,8586.82,8616.91,8566.8,8603
2018-01-25,8622.19,8645.72,8595.18,8599.24
2018-01-26,8541.63,8581.49,8529.36,8567.69
2018-01-29,8547.15,8553.58,8515.98,8532.33
2018-01-30,8502.37,8525.35,8462.22,8520.47
2018-01-31,8470.98,8497.29,8444.9,8459.65
2018-02-01,8470.51,8481.19,8436.66,8449.05
2018-02-02,8476.83,8488.17,8464.7,8476.21
2018-02-05,8412.74,8423.02,8387.72,8406.46
2018-02-06,8471.96,8497.1,8426.39,8443.01
2018-02-07,8326.57,8350.39,8309.23,8340.23
2018-02-08,8329.95,8364.14,8279.86,8312.72
2018-02-09,8411.57,8424.32,8293.25,8308.37
2018-02-12,8302.78,8387.05,8293.51,8369.36
2018-02-13,8363.7,8434.45,8362.66,8429.16
2018-02-14,8435.59,8465.97,8420.25,8421.36
2018-02-22,8411.52,8417.66,8381.92,8396.06
2018-02-23,8432.81,8436.49,8406.17,8410.03
2018-02-26,8401.36,8461.55,8393.91,8445.86
2018-02-27,8395.28,8417.91,8391.17,8414.25
2018-02-28,8332.1,8356.73,8324.4,8355.38
2018-03-01,8344.06,8348.07,8319.52,8324.8
2018-03-02,8356.5,8380.76,8347.49,8355.94
2018-03-05,8374.03,8418.37,8366.27,8405.6
2018-03-06,8363.57,8398.19,8363.16,8397.44
2018-03-07,8469.67,8476.12,8416.57,8422.59
2018-03-08,8373.33,8411.61,8367.27,8396.77
2018-03-09,8381.55,8382.31,8350.72,8354.86
2018-03-12,8368.92,8376.71,8329.7,8331.09
2018-03-13,8375.15,8375.28,8336.56,8344.83
2018-03-14,8386.08,8393.47,8356.76,8359.1
2018-03-15,8356.56,8377.11,8348.15,8353.95
2018-03-16,8329.88,8349.47,8319.19,8343.65
2018-03-19,8313.32,8313.58,8281.17,8302.43
2018-03-20,8329.94,8332.57,8304.95,8306.66
2018-03-21,8297.75,8338.8,8294.52,8328.61
2018-03-22,8397.3,8426.56,8385.99,8412.2
2018-03-23,8448.04,8497.68,8441.63,8485.81
2018-03-26,8514.91,8518.75,8441.49,8444.27
2018-03-27,8443.11,8479.88,8435.84,8455.11
2018-03-28,8432.2,8443.53,8399.19,8415.74
2018-03-29,8341.11,8361.44,8308.62,8313.31
2018-04-02,8310.28,8354.18,8297.98,8349.91
2018-04-03,8420.71,8426.28,8386.35,8393.44
2018-04-04,8368.23,8470.83,8358.62,8465.03
2018-04-09,8405.91,8406.67,8364.99,8380.83
2018-04-10,8425.95,8439.44,8377.31,8403.03
2018-04-11,8421.81,8456.42,8412.17,8455.31
2018-04-12,8488.17,8490.93,8452.15,8464.56
2018-04-13,8400.06,8434.41,8388.91,8412.97
2018-04-16,8432.99,8467.15,8426.98,8439.13
2018-04-17,8452.15,8460.75,8409.77,8423.82
2018-04-18,8455.68,8462.69,8437.04,8452.57
2018-04-19,8476.63,8485.92,8438.71,8454.31
2018-04-20,8439.65,8451.74,8418.22,8429.16
2018-04-23,8376.37,8399.94,8360.55,8372.17
2018-04-24,8364.03,8382.29,8348.24,8369.08
2018-04-25,8384.99,8385.55,8352.27,8367.15
2018-04-26,8363.51,8383.96,8356.88,8358.55
2018-04-27,8340.21,8360.37,8327.15,8348.61
2018-04-30,8363.58,8374.07,8317.31,8327.95
2018-05-01,8306.85,8306.97,8269.78,8288.14
2018-05-02,8277.98,8339.72,8276.86,8330.37
2018-05-03,8326.5,8349.27,8310.81,8330.95
2018-05-04,8334.26,8341,8319.77,8332.55
2018-05-07,8352.88,8383.1,8346.91,8363.88
2018-05-08,8368.46,8372.74,8334.82,8342.39
2018-05-09,8381.93,8383.2,8319.29,8327.09
2018-05-10,8360.26,8371.3,8339.06,8347.16
2018-05-11,8366.12,8383.67,8354.61,8377.23
2018-05-14,8357.9,8368.48,8352.76,8363.69
2018-05-15,8327.6,8334.71,8312.47,8318.06
2018-05-16,8233.47,8248,8207.4,8217.08
2018-05-17,8205.4,8216.62,8179.15,8182.24
2018-05-18,8196.83,8210.11,8186.99,8189.86
2018-05-21,8213.61,8223.78,8175.85,8191.18
2018-05-22,8216.61,8233.37,8193.52,8224.99
2018-05-23,8218.61,8280.28,8211.42,8277.74
2018-05-24,8253.25,8282.45,8250.88,8264.22
2018-05-25,8318.4,8331.2,8304.59,8321.62
2018-05-28,8294.26,8305.82,8268.82,8300.53
2018-05-29,8301.96,8385.4,8299.53,8369.57
2018-05-30,8369.18,8376.46,8321.65,8323.12
2018-05-31,8341.05,8362.84,8332.38,8362.11
2018-06-01,8324.73,8336.46,8312.06,8335.13
2018-06-04,8293.16,8304.27,8275.06,8280.98
2018-06-05,8274.76,8282.57,8260.45,8266.11
2018-06-06,8292.86,8298.67,8264.91,8270.56
2018-06-07,8281.65,8298.18,8265.67,8297.09
2018-06-08,8292.13,8327.23,8282,8322.66
2018-06-11,8315.72,8328.87,8287.3,8291.61
2018-06-12,8313.1,8324.19,8297.16,8305.69
2018-06-13,8300.86,8304.94,8276.58,8287.63
2018-06-14,8300.94,8339.01,8290.67,8336.38
2018-06-15,8367.98,8371.81,8326.68,8345.58
2018-06-18,8253.62,8275.96,8249.88,8263.95
2018-06-19,8280.39,8304.71,8269.58,8292.2
2018-06-20,8255.95,8275.02,8229.34,8243.09
2018-06-21,8225.2,8238.97,8208.81,8221.15
2018-06-22,8236.74,8264.41,8233.14,8249.78
2018-06-25,8292.78,8320.61,8280.06,8315.85
2018-06-26,8287.62,8302.6,8248.07,8271.19
2018-06-27,8288.86,8322.21,8255.01,8315.49
2018-06-28,8296.17,8308.58,8266.5,8306.67
2018-06-29,8285.04,8302.99,8274.1,8290.15
2018-07-02,8309.39,8340.03,8297.89,8337.19
2018-07-03,8300.63,8347.71,8289.42,8299.5
2018-07-04,8368.91,8395.36,8324.84,8339.13
2018-07-05,8339.8,8362.18,8322.3,8324.19
2018-07-06,8378.79,8386.61,8344.7,8350.46
2018-07-09,8365.19,8373,8341.2,8372.13
2018-07-10,8323.02,8333.23,8297.7,8305.07
2018-07-11,8326.91,8351.84,8281.94,8340.14
2018-07-12,8305.01,8333.61,8289.62,8295.7
2018-07-13,8302.29,8320.45,8285.84,8320.35
2018-07-16,8304.61,8328.89,8299.77,8299.77
2018-07-17,8296.67,8312,8276.03,8306.8
2018-07-18,8225.32,8243.11,8204.02,8218.14
2018-07-19,8244.87,8258.33,8227.97,8250.51
2018-07-20,8281.52,8308.66,8250.26,8307.54
2018-07-23,8344.08,8356.59,8318.16,8348.55
2018-07-24,8317.05,8348.33,8291.77,8343.28
2018-07-25,8322.64,8338.41,8309.47,8328
2018-07-26,8342.45,8357.33,8318.15,8323.37
2018-07-27,8308.61,8344.05,8294.68,8331.29
2018-07-30,8325.99,8351.81,8318.09,8337.16
2018-07-31,8327.42,8344.16,8313.85,8327.94
2018-08-01,8327.33,8336.17,8305.31,8314.98
2018-08-02,8299.09,8326.99,8295.64,8321.94
2018-08-03,8263.65,8308.49,8256.86,8297.07
2018-08-06,8297.04,8308.54,8278.76,8290.95
2018-08-07,8280.32,8303.31,8275.42,8297.01
2018-08-08,8277.73,8292.38,8253,8280.32
2018-08-09,8293.25,8303.65,8263.99,8279.2
2018-08-10,8266.43,8299.33,8264.05,8292.04
2018-08-13,8301.5,8318.25,8265.52,8271.71
2018-08-14,8214.88,8238.5,8214.51,8221.96
2018-08-15,8215,8219.82,8184.63,8190.52
2018-08-16,8140.36,8154.53,8044.48,8139.25
2018-08-17,8084.52,8115.63,8062.62,8092.07
2018-08-20,8137.45,8148.3,8112.56,8145.92
2018-08-21,8166.23,8188.17,8150.9,8170.46
2018-08-22,8185.53,8198.27,8161.3,8193.75
2018-08-23,8175.69,8192.29,8149.63,8170.3
2018-08-24,8144.45,8193,8134.86,8160.7
2018-08-27,8216.23,8229.1,8189.82,8219.82
2018-08-28,8252.38,8262.61,8232.97,8259.59
2018-08-29,8179.17,8223.32,8174.1,8220.19
2018-08-30,8229.85,8233.28,8207.29,8218.5
2018-08-31,8210.79,8256.31,8200.68,8248.87
2018-09-03,8192.19,8210.06,8167.39,8193.42
2018-09-04,8188.45,8194.46,8151.53,8164.79
2018-09-05,8158.77,8175.5,8149.78,8157.44
2018-09-06,8176.05,8235.79,8176.05,8220.66
2018-09-07,8206.34,8223.95,8193.51,8212.13
2018-09-10,8183.35,8203.69,8170.86,8191.44
2018-09-11,8192.79,8210.8,8186.35,8193.28
2018-09-12,8224.3,8232.85,8196.53,8216.14
2018-09-13,8271.75,8278.56,8242.34,8253.94
2018-09-14,8223.47,8276.73,8223.19,8263.74
2018-09-17,8195.18,8227.2,8192.52,8226
2018-09-18,8214.55,8240.72,8203.31,8231.51
2018-09-19,8227.52,8257.86,8220.76,8243.64
2018-09-20,8243.04,8264.18,8234.15,8243.94
2018-09-21,8264.36,8283.61,8256.69,8265.14
2018-09-25,8221.66,8256.74,8213.99,8247.29
2018-09-26,8243.68,8264,8231.45,8233.66
2018-09-27,8226.29,8236.89,8211.32,8228.01
2018-09-28,8151.1,8161.5,8130.42,8151.08
2018-10-08,8268.2,8272.42,8222.73,8263.06
2018-10-09,8250.14,8254.28,8213.09,8217.44
2018-10-10,8235.9,8246.5,8210.52,8216.2
2018-10-11,8263.79,8339.29,8252.88,8337
2018-10-12,8413.15,8456.6,8389.47,8456.6
2018-10-15,8437.04,8534.74,8436.97,8520.45
2018-10-16,8481.71,8511.02,8481.71,8500.95
2018-10-17,8465.18,8503.97,8449.78,8496.89
2018-10-18,8466.79,8495.05,8455.93,8484.36
2018-10-19,8504.87,8526.54,8482.74,8517.52
2018-10-22,8505.6,8520.06,8481.66,8486.64
2018-10-23,8490.03,8578.47,8486.38,8564.21
2018-10-24,8541.89,8558.73,8533.28,8540.2
2018-10-25,8576.43,8604.5,8549.01,8555.57
2018-10-26,8559.59,8603.12,8546.67,8590.45
2018-10-29,8557.91,8584.34,8540.9,8548.32
2018-10-30,8562.49,8566,8510.74,8510.74
2018-10-31,8518.72,8518.72,8467.94,8477.94
2018-11-01,8482.25,8522.79,8475.38,8504
2018-11-02,8533.37,8544.94,8488.78,8514.56
2018-11-05,8502.86,8550.27,8491.41,8533.13
2018-11-06,8525.42,8540.14,8504.55,8533.34
2018-11-07,8492.97,8537.72,8462,8529.86
2018-11-08,8480.37,8499.35,8464.96,8476.22
2018-11-09,8477.56,8488.47,8459.95,8476.07
2018-11-12,8421.67,8426.37,8382.8,8409.36
2018-11-13,8372.45,8391.1,8340.73,8347.3
2018-11-14,8367.5,8375.58,8330.71,8331.68
2018-11-15,8418.31,8436.6,8391.52,8399.65
2018-11-16,8423.3,8464.06,8422.31,8449.64
2018-11-19,8478.79,8487.73,8458.58,8473.43
2018-11-20,8495,8510.83,8477.38,8483.49
2018-11-21,8484.01,8502.65,8471.8,8497.87
2018-11-22,8490.13,8518.6,8482.77,8515
2018-11-23,8506.88,8524.92,8482.71,8490.77
2018-11-26,8506.59,8519.22,8488.81,8505.99
2018-11-27,8486.09,8502.35,8471.15,8492.5
2018-11-28,8440.57,8450.75,8431.25,8433.89
2018-11-29,8490.71,8521.74,8485.16,8516.76
2018-11-30,8500.76,8507.59,8489.31,8490.52
2018-12-03,8501.89,8512.69,8460.68,8480.46
2018-12-04,8469.55,8488.56,8450.31,8480.47
2018-12-05,8466.66,8488.89,8442.26,8478.05
2018-12-06,8485.04,8531.72,8481.85,8525.6
2018-12-07,8516.09,8541.92,8513.13,8535.08
2018-12-10,8584.73,8629.81,8576.23,8617.01
2018-12-11,8593.28,8621.02,8591.12,8619.87
2018-12-12,8573.82,8593.49,8552.61,8569.14
2018-12-13,8569.94,8570.01,8548.78,8555.84
2018-12-14,8547.55,8565.65,8533.56,8551.9
2018-12-17,8544.5,8548.54,8529.02,8542.35
2018-12-18,8592.42,8620.01,8587.62,8617.15
2018-12-19,8615.29,8631.54,8600.48,8602.14
2018-12-20,8572.8,8656.33,8565.2,8652.02
2018-12-21,8688.27,8714.13,8673.94,8682.02
2018-12-24,8699.35,8728.06,8699.28,8707.86
2018-12-26,8727.16,8773.35,8706.2,8764.21
2018-12-27,8736.45,8760.17,8716.16,8740.43
2018-12-28,8752.08,8785.98,8748.52,8768.84
2019-01-02,8810.02,8832.09,8780.56,8824.08
2019-01-03,8824.43,8886.89,8816.62,8852.33
2019-01-04,8901.71,8920.56,8854.35,8858.62
2019-01-07,8820.62,8851.6,8807.8,8849.57
2019-01-08,8829.42,8838.14,8788.86,8792.1
2019-01-09,8806.67,8819.14,8743.71,8750.08
2019-01-10,8810.09,8822.07,8763.02,8767.15
2019-01-11,8744.91,8752.47,8706.8,8711.11
2019-01-14,8707.38,8753.93,8699.43,8752.07
2019-01-15,8740.21,8748.62,8695.02,8708.31
2019-01-16,8717.09,8744.74,8710.36,8714.79
2019-01-17,8734.75,8768.12,8732.89,8759.54
2019-01-18,8754.56,8759.2,8698.64,8708.02
2019-01-21,8693.14,8714.06,8676.99,8688.64
2019-01-22,8693.49,8747.01,8682.53,8740.8
2019-01-23,8744.89,8747.33,8697.24,8715.94
2019-01-24,8718.26,8723.74,8678.71,8693.21
2019-01-25,8692.33,8698.78,8673.19,8680.88
2019-01-28,8769.43,8785.55,8753.31,8763.27
2019-01-29,8793.87,8815.79,8785.82,8805.01
2019-01-30,8822.83,8837.65,8811.16,8823.06
2019-01-31,8856.13,8866.95,8825.13,8862.72
2019-02-01,8846.17,8892.93,8832.52,8886.33
2019-02-11,8857.67,8896.45,8848.73,8876.63
2019-02-12,8880.82,8900.01,8869.86,8892.1
2019-02-13,8870.36,8882.22,8860.77,8874.96
2019-02-14,8840.14,8862.88,8835.47,8850.32
2019-02-15,8883.14,8919.47,8882.13,8914.09
2019-02-18,8944.57,8968.03,8937.19,8963.55
2019-02-19,8973.63,8996.1,8963.88,8992.27
2019-02-20,9050.07,9080.19,9017.42,9025.7
2019-02-21,9005.63,9012.76,8952.8,8960.52
2019-02-22,8909.67,8922.31,8890.94,8891.98
2019-02-25,8911.39,8931.04,8879.1,8891.37
2019-02-26,8873.29,8906.62,8863.04,8880.99
2019-02-27,8904.44,8908.01,8853.26,8861.81
2019-02-28,8828.16,8861.76,8800.16,8858.4
2019-03-01,8792.05,8806.3,8760.08,8771.88
2019-03-04,8684.23,8695.96,8616.22,8629.18
2019-03-05,8629.67,8640.11,8604.46,8610.04
2019-03-06,8638,8667.28,8622.16,8622.89
2019-03-07,8640.26,8644.45,8592.69,8627.03
2019-03-08,8634.46,8709.46,8628.53,8697.19
2019-03-11,8717.65,8731.52,8709.1,8715.05
2019-03-12,8689.56,8711.92,8685.51,8702.07
2019-03-13,8733.09,8778.46,8731.29,8777.26
2019-03-14,8781.91,8784.58,8708.61,8714.95
2019-03-15,8712.45,8760.86,8700.81,8744.68
2019-03-18,8732.65,8765.6,8715.35,8764.81
2019-03-19,8750.68,8783.19,8749.58,8768.07
2019-03-20,8763.99,8770.46,8717.5,8726.01
2019-03-21,8803.51,8823.7,8790.28,8816.43
2019-03-22,8760.8,8820.59,8750.13,8816.53
2019-03-25,8809.69,8846.14,8805.6,8842.63
2019-03-26,8864.74,8867.94,8826.99,8828.61
2019-03-27,8838.94,8861.04,8824.11,8856.49
2019-03-28,8806.67,8829.65,8792.21,8798.6
2019-03-29,8700.72,8710.88,8645.27,8670.22
2019-04-01,8669.07,8682.64,8642.93,8665.51
2019-04-02,8639.8,8664.13,8635.42,8658.7
2019-04-03,8683.45,8689.74,8657.5,8662.79
2019-04-04,8669.69,8685.65,8657.95,8675.28
2019-04-08,8679.34,8722.3,8678.68,8714.19
2019-04-09,8719.11,8738.86,8708.31,8732.45
2019-04-10,8755.39,8765.19,8740.58,8761.73
2019-04-11,8782.74,8786.47,8753.8,8763.87
2019-04-12,8681.84,8699.09,8671.53,8684.59
2019-04-15,8647,8651.16,8620.9,8623.33
2019-04-16,8640.71,8640.71,8605.7,8612.57
2019-04-17,8566.88,8571.27,8525.43,8531.7
2019-04-18,8523.11,8566.41,8505.3,8555.9
2019-04-22,8559.11,8589.56,8550,8585.22
2019-04-23,8553.55,8567.29,8541.82,8553.56
2019-04-24,8553.42,8556.49,8527.6,8554.07
2019-04-25,8566.7,8615.47,8558.49,8611.29
2019-04-26,8621.48,8643.39,8613.32,8622.22
2019-04-29,8652.67,8662.37,8625.16,8633.83
2019-04-30,8622.39,8655.49,8622.39,8652.08
2019-05-06,8652.56,8718.41,8631.05,8672
2019-05-07,8674.65,8700.15,8655.06,8668.5
2019-05-08,8709.35,8737.13,8696.46,8736.32
2019-05-09,8690.45,8768.47,8687.88,8760.44
2019-05-10,8761.08,8773.58,8726.68,8759.56
2019-05-13,8783.66,8830.78,8766.5,8823.03
2019-05-14,8952.94,8962.58,8914.52,8932.07
2019-05-15,8916.15,8934.92,8876.4,8927.67
2019-05-16,8915.7,8942.2,8899.98,8908.13
2019-05-17,8854.77,8902.33,8844.44,8885.13
2019-05-20,8840.21,8846.6,8806.26,8817.33
2019-05-21,8827.14,8827.61,8796.73,8812.82
2019-05-22,8798.37,8806.46,8784.19,8791.04
2019-05-23,8800.29,8829.03,8793.35,8828.1
2019-05-24,8868.61,8880.87,8846.54,8847.69
2019-05-27,8864.04,8881.79,8857.16,8871.75
2019-05-28,8870.27,8882.71,8851.71,8870.56
2019-05-29,8840.9,8888.27,8837.08,8865.65
2019-05-30,8849.67,8852.28,8804.32,8815.51
2019-05-31,8906.89,8966.23,8905.6,8966.02
2019-06-03,9038.93,9089.62,9032.99,9079.37
2019-06-04,9147.98,9188.46,9127.91,9155.25
2019-06-05,9156.65,9243.33,9156.65,9239.87
2019-06-06,9192.52,9249.07,9170.02,9241.23
2019-06-10,9221.36,9237.94,9178.71,9205.07
2019-06-11,9211.02,9216.06,9132.26,9139.97
2019-06-12,9176.65,9261.78,9164.37,9245.56
2019-06-13,9222.88,9267.52,9215.79,9256.02
2019-06-14,9306.51,9402.12,9288.02,9377.98
2019-06-17,9269.06,9290.14,9229.52,9233.02
2019-06-18,9280.28,9336.38,9270.87,9324.83
2019-06-19,9284.98,9304.09,9259.51,9266.83
2019-06-20,9373.37,9589.75,9372.33,9475.36
2019-06-21,9530.99,9648.89,9505.96,9550.35
2019-06-24,9661.3,9692.47,9632.23,9676.7
2019-06-25,9785.29,9899.46,9773.76,9832.09
2019-06-26,9759.37,9771.84,9658.64,9666.09
2019-06-27,9708.3,9713.28,9637.42,9660.06
2019-06-28,9705.48,9794.57,9670.12,9705.63
2019-07-01,9561.35,9591.2,9456.94,9510.91
2019-07-02,9494.52,9590.5,9479.22,9577.48
2019-07-03,9828.17,9879.76,9782.87,9803.89
2019-07-04,9761.74,9774.19,9690.45,9722.27
2019-07-05,9763.39,9765.4,9712.21,9723.79
2019-07-08,9620.62,9695.46,9620.3,9669.56
2019-07-09,9591.26,9609.43,9547.02,9556.35
2019-07-10,9602.89,9612.64,9566.16,9605.6
2019-07-11,9772.85,9804.66,9743.95,9762
2019-07-12,9644.85,9708.01,9644.85,9673.21
2019-07-15,9741.06,9750.05,9694.07,9734.84
2019-07-16,9738.69,9738.69,9704.96,9733.19
2019-07-17,9661.21,9682.65,9630.49,9637.5
2019-07-18,9796.58,9816.51,9759.58,9778.07
2019-07-19,9926.72,9936.52,9879.12,9906.14
2019-07-22,9806.38,9835.36,9783.92,9807.59
2019-07-23,9795.11,9800.57,9736.92,9756.94
2019-07-24,9748.05,9810.28,9744.65,9808.53
2019-07-25,9796.19,9816.27,9772.19,9805.21
2019-07-26,9721.72,9770.5,9715.32,9760
2019-07-29,9770.48,9797.54,9761.1,9779.18
2019-07-30,9820.89,9833.64,9797.3,9827.8
